bistro_name,score,content,category,like,comment
우탄,3.7,"맛은 정말 좋았습니다 근데..
아니.. 캐치테이블 예약금 2만원 차감 안하고 그냥 결제를 하셨더라구요;; 술 많이 마셔서 당연히 알아서 잘 하셨겠거니 하고 봤더니.. 영수증 원래 잘 확인안하는데 이런식으로 예약금 차감 안하고 결제하는 경우가 잦으신가봐요 심지어 그날 바쁘지도않은 평일이었는데. 방문하시는 분들 영수증 확인 꼭 하세요.
캐치테이블로 예약해서 이런적은 처음입니다..",소고기구이 ,0,1
쁘레고,5.0,"캐치테이블 앱은 안써서 예약은 웹페이지에서 했는데, 리뷰쓰려고 앱 깔았어요. 제가 사진을 너무 못찍어서 아쉬운디ㅠ 사진에 보이는 것 보다 훨씬 맛있습니다. 갈 때 마다 맛을 아는 사람의 정성과 좋은 재료가 주는 힘이 느껴집니다. 요즘은 빵도 직접 구우시더라고요..! 쏘 감동!!!! 특별한 날도 특별하지 않은 날도 가기 참 좋은 곳입니다 :)",이탈리아음식 ,0,0
한우오마카세 카이,4.5,나중에 부모님 모시고 다시 오고 싶은 곳입니다. 다만 코스진행이 다소 빨라 쫓기는 듯한 느낌이 있습니다. 여기서 샴페인과 같은 주류를 같이 곁들이면 시간이 더욱 촉박하겠다는 생각이 들었네요. 이 부분에 대해선 가게에서도 인지하고 계시니 개선되었으면 좋겠습니다~,한우오마카세 ,0,0
네츠이 熱意,5.0,샤리 양도 적당하고 간도 세지 않아서 좋았어요! 셰프님 모두가 너무 친절하시고 업장 분위기가 조용하지만 묵직해서 정말 맛있는 식사 좋은 추억 얻고 갑니다 ^^,스시오마카세 ,1,0
오베르쥬,4.3,분위기도 좋고 맛도 좋고 서비스도 너무 좋았습니다! 그렇게 많이 먹는 편이 아니여서 그런지 몰라도 배부르게 너무 잘먹고 갑니다. 캐치테이블 첫 예약 첫 리뷰인데 기분좋게 할 수 있어서 좋네요ㅎㅎ,"스테이크,립 ",0,0
권숙수,5.0,"3년만의 재방문인데요
룸으로 예약에서 오붓하게 둘이서 즐길수 있어서 참 좋았습니다^^
역시나 한식코스요리는 여기가 젤 맛있는것 같아요!
서비스도 넘 좋았구요!!
항상 예약 풀인 이유가 있는 것 같습니다!!",한식 ,1,0
도멘 청담,5.0,"메뉴가 너무너무 맛있어요!!!

분위기도 너무 고급스럽고 와인 리스트업도 너무 좋구!

투어해주시면서 도멘 청담의 스토리도 이야기 해주셔서

더 즐거운 시간 보냈습니다!",다이닝바 ,2,0
정전기하이볼바,4.0,"생각보다 더 맛있어서 놀람
분위기는 완전 인스타 힙 감성자체지만
테이블 다닥다닥 + 노래소리 큼 + 창가쪽에 무슨 음료 창고? 등등으로 약간 정신없음...
딱 인스타 맛집
(이용시간 2시간 넘으면 추가 비용 발생 확인하고 가세요~",다이닝바 ,0,0
프맄,3.7,"음식도 맛있고 괜찮았는데, 재방문은 하지 않을 것 같습니다^^;

1.
음식 간이 좀 짜다는 리뷰가 많이 보여서, 음식을 짜지 않게 해달라고 요청사항에 남겼고 바로 연락을 주셨습니다. 요청사항 꼼꼼히 확인해 주셔서 좋았는데, 뭐랄까… ”다른 분들은 짜다고 하지 않는데 고객님이 짜지 않게 해달라고 해서 당황스럽다“라는 부분을 너무 강력하게 어필 하셔서, 마치 제가 요청하면 안 되는 사항을 요청하는 듯한 기분이 들어 불편했습니다ㅠㅠ

2.
식당이 너무 춥습니다… 요리하시는 분은 불 앞이라 더우시겠지만, 저는 창가에 앉아서 밥 먹는 내내 손발이 시리고 코도 빨개지고 힘들었습니다ㅠㅠ

3.
음악 소리가 너무 커서 대화하기가 힘들었습니다ㅠㅠ 볼륨을 조금 줄여주십사 요청드릴까 하다가, 음식 간 문제부터 해서 마음 상하신 듯 하여 괜히 더 귀찮게 해드릴까봐 참았습니다ㅠㅠ",파스타 ,0,0
야키토리묵 신사점,5.0,정말 맛있고 배부르게 먹고왔어요. 서비스도 넘 친절하시고 공간도 분위기가 좋아서 술맛이 꿀맛 안주오마카세라해서 우습게봤는데 배가 터질것같은 경험을 했어요 ㅋㅋㅋ 꼭 또 갈거에여!,야키토리 ,0,0
네기 스키야키,5.0,"맛 분위기 서비스 흠잡을거 없이 너무 즐거웠던 시간이었습니다.
친구가 예약할때 생일이라고 미리 말씀드려서 이것저것 서비스로 챙겨주셔서 더더 감동했어요 너무 감사해요.
덕분에 마음 따뜻한 생일 되었습니다",일식 ,0,0
정식당 Jungsik,5.0,"전부터 봐둔곳이었는데 남편 생일기념으로 다녀왔어요
예약때 디저트 문구하고 남편생일 코멘트 남겼더니 중간쯤 서브하시다가 축하한다고 서비스도주시고 감동이었네요
처음 나온 반찬, 메인 돼지갈비(항정살)너무 맛있었구요
구성바뀌면 한번 더 가보고싶어요",뉴코리안 ,0,0
오사무식당 역삼점,5.0,몇번 먹으도 맛있는 식당이다~~~음식 신선하고 하이블 종류 많고 분위기 좋고 일이 하시는 직원들이 친절하고 멋있어요🙈 비 온 날 라면 먹으면 제일 좋다~대창하고 맥주 같이 먹으면 최고~혼밥이나 친구모임 다 좋은 식당이다~,일식 ,0,0
스시장종현,5.0,"다들 안가셔보셨으면 가보시는걸 추천드려요!
분위기도 조용하고 그렇다고 셰프님께서 말을 안하시는건 아니구요:) 적당한 설명 적당한 대화에요.
물론 스시는 너무 훌륭하고 맛있습니다.",스시오마카세 ,1,0
라 퀴진 드 마리 (La Cuisine de Marie),5.0,"칭구들이랑 소요 때 부터 다니던 곳이예요
리뉴얼 되고 몇번가다가 드디어 쓰는 리뷰 !
일단 너무 아늑한 분위기에 직원분들도 친절하셔서
갈 때마다 맘이 편안하고 힐링되는 기분 ㅎㅎㅎ
메인이든 사이드든 와인이랑 잘 맞고 맛잇어서 갈때마다 과식 하게 되네요 ㅎㅎㅎ",와인 ,0,0
원스,4.2,단호박 베이스 리조또는 식감도 맛도 좀 혼란스러웠어요. 나머지는 다 무난했어요. 양은 적어요. 남자친구가 다 먹고서도 배고프다 그래서 바로 다른 음식 먹으러 갔네요. 매장 분위기는 깔끔하고 좋아요,다이닝바 ,0,0
스시소라 서초점,5.0,"실장님이 너무 잘챙겨주셔서 맛도 서비스도 대만족입니다!
가격이 조금 있는만큼 큰기대를 하고 방문했음에도 기대 이상으로 맛있었고 좋았습니다!
다음번엔 부모님 모시고 한번더 꼭 방문할 예정이구
분기별로 한번씩 올것 같습니다 ㅎㅎ 너무 좋았습니다",스시오마카세 ,0,0
우연,5.0,시그니처 코스입니다. 코스 순서도 좋았고 음식 설명도 잘 해주셨는데 무엇보다 인테리어 조명 등 분위기와 음식 맛이 특히 마음에 들었습니다. 동행한 분도 마음에 들어해서 뿌듯한 기분입니다.,한우오마카세 ,1,0
스시유카이 (광교카페거리점),5.0,"다들 너무 친절하시구 맛도 좋았습니당

다른곳에서 먹었을땐 먹을만한 정도의 양이였는데
여긴 먹폭행 💗

평일 저녁이라 다찌엔 저희밖에 없었어서 살짝 부담 스럽긴 했지만

생각못할정도롴ㅋㅋ 맛나게 먹었습니다 :)
행복한 결기였어요 감사합니다 !",스시오마카세 ,0,0
마사키,5.0,"두번째 방문입니다.
다른 오미카세나 스시를 먹을 때 자꾸 생각이 나서 다시 갔습니다.
역시 저희 부부 입맛에는 너무 맛있습니다!
샤리는 각 사람의 취향이 있다 하더라도 저희 입맛에는 정말 맛있고, 스시의 품질은 정말 최상입니다.

배고팠던지라 디너를 런치먹듯 해서 사진도 하나 안찍고 먹었네요….😅😅
스시먹고 싶을 때 마사키 완전 강추 입니다!!
(팥양갱의 감동❤️👍)",스시오마카세 ,0,0
BISTROT de YOUNTVILLE,5.0,"보통의 날에 와도 좋지만 기념일에 오면 더 기분좋은곳입니다.

서버분들의 설명덕분에 두 종류 코스를 시킬 수 있어 좋았습니다.
음식이야 깔끔하니 맛있었고 자리배치도 중간을 떨어뜨려주셔서 식사하기 좋았습니다.

주차가 조금 아쉬웠지만 그거야 어쩔수 없죠!",프랑스음식 ,0,0
비스트로 스파크,4.7,발렌타인데이 코스요리 먹었는데 양이 진짜 많아서 남겼을 정도ㅠㅠ 웰컴푸드부터 디저트까지 모든게 맛있어서 내 위 크기에 섭섭했을 정도… 완전 친절하고 추천 와인도 맛있었어요~!,이탈리아음식 ,0,0
디핀 deepin,5.0,"오리를 살려두신다면 유혈사태는 없을것입니다.


으엥 오리 너무너무 맛있어서 2주만에 다시 방문했어요
오늘도 역시나 한입에 통곡 한입에 사직서를 가슴에 품고
일해야지 결심한 today입니다

들어가기 전부터 친절했구
앉기 전부터 또 스윗했구
먹는 순간 조차 배려넘쳤구
일어나려는 순간 센스가 넘치구
문 열고 나오는 순간까지 기분좋게 인사해주셔요!

셰프님 스페셜은 해산물이라하니,
3월엔 다른 메뉴 먹으러 올게요~!
기대하고 있겠습니다 :) 잘먹었어요 😘",다이닝바 ,0,0
스시해리,5.0,어머니 모시고 방문했는데 맛있구 친절하셔서 어머니가 엄청 좋아하셨어요! 우니랑 청어랑 디저트 진짜 맛있었어요👍🏼👍🏼다음에 또 방문할려구요!,스시오마카세 ,0,0
스시아오마츠,4.8,"구성이 다양했고, 아나고가 섹시했습니다....
금태의 고급진 기름에 감탄했고, 하나도 비리지 않고 너무 맛있던 고등어 봉초밥 또한 기억에 남네요.

세심하게 밥 양과 간을 체크해주시고, 궁금한거 여쭈어도 자세히 답변 주셨어요.
앞으로 종종 찾을 스시야인 것 같습니다 ㅎㅎ",스시오마카세 ,0,0
타쿠미곤,4.8,"호불호가 많이 갈린다고 해서 반신반의하면서 갔는데 개인적으로 느끼기에 저랑 여자친구는 극호입니다.
오마카세 처음도 아니고 자주 가는편인데 가장 만족하는 맛이였습니다.
굳이 베스트를 꼽으라고 하면 쉐프님께 상당히 실례일거 같습니다.
숙성이 과하다고 한다면 취향이라 생각해요, 개인적으로 굽지 않아도 구운맛이 났던 전갱이랑 고등어는 충격입니다. 그리고 여자친구가 먹는 양이 작아서 걱정했는데 오히려 작게 잡아주시면서 분위기도 좋게 해주시는 실력에 많이 감사했습니다. 오늘은 런치였지만 조만간 디너도 맛보러 가야겠네요.
여자친구는 늘 참치류는 느끼해서 싫어하는 편이였는데 오늘은 참치맛있었다고 하네요~ 꼭 다시 뵙겠습니다~^^",스시오마카세 ,0,0
스시히타,4.3,첫메뉴 차왕무시부터 맛있었어서 기분 좋은 스타트였습니다. 그 뒤로 이은 자연산 광어 사시미?가 진짜 소금찍어먹으니 환상적인 맛이었구요. 뿌리생와사비도 코가 찡하니 너무 좋았어요. 스시 나오는 속도도 좋았고요. 샤리가 짭짤한 편이라 새콤한맛이 더해지면 맛있겠다는 생각이 들었습니다. 끄트머리 부위나 다른분들에게 간 것 보다 조금 부족한 부분을 주실때 한개씩 더 주시는 것 같았는데 아무 말씀 안하고 주셔서 좀 아쉬웠어요. 런치로 갔는데 배는 찼고 디저트도 맛있었으나 식사류가 없는것도 아쉬웠고요. 스시 종류를 조금 줄여서 조그마한 마무리 밥 메뉴가 있으면 좋을 것 같습니다. 전체적으로 정말 맛있게 먹었고 가져간 사케랑도 어울렸어요. 감사했습니다^^,스시오마카세 ,0,0
스시이루카,4.0,"특별한 날에 정말 맛있게 잘 먹었습니다~
전반적인 분위기도 좋고, 음식 퀄리티 깔끔해요ㅎㅎ
그런데... 너무 티나게 다른 분들에게만
서비스를 챙겨주시는거는 보기 불편했어요..
다들 같은 식사하는데, 다른 분들에게만
도쿠리, 사케, 음료 등을 제공하는게
안보일리 없잖아요~ 바 테이블에서^^ㅎㅎㅎ
수고하세요~~",스시오마카세 ,0,0
도슬박,3.7,"분위기도좋고 굉장히 친절하시구 음식들도 모두 정갈하게나오는데 리뷰가 되게 좋아서 그만큼 기대를 했던건지 어디서나 맛볼수있는 그런 무난한 맛이었어요
예약하면서 가격대비 전 별로였네요",한식 ,0,0
굿또수성점,4.3,삼덕동에 가보고 좋았건 기억이 있어서 수성점도 방문해봤는데 역시나 맛있었어요 친절하게 대해주셔서 기분좋게 식사했습니다 다음에 기회가 되면 다시 방문하겠습니다,스시오마카세 ,0,0
오보에루(Oboeru),5.0,"오래전부터 갈려고 눈여겨보던곳
역시나 실망하지않고 좋은시간 보내고 나오네요
맛의 기준이 개인적이긴 한다지만
그래도 기본은 변치않죠 맛있게 잘먹고 갑니다

단점이라면 동명동특성상 주차가 힘들어요 ㅋㅋ",가이세키오마카세 ,0,0
요즘,5.0,분위기도 너무 좋고 치즈플레이트도 진짜 좋았어요🤍🤍 브리치즈구이 있는곳 좋아해서 치즈먹고도 또 주문했는데 안시켰으면 후회할뻔한..✨ 사장님 넘 친절하시구 다음에 연남동 가면 또 방문하고싶은 곳입니다,다이닝바 ,0,0
마테오견문록,5.0,"발렌타인데이 특별메뉴가 먹고싶어서
겨우겨우 예약해서 갔습니다.
기대 이상으로 정말 더 맛있게 잘 먹었습니다.
뭘 시키던지 음식 맛과 퀄리티 대비 가격이 너무 착하다는 느낌이 드는곳입니다. 재철 재료들도 하나하나 너무 신선합니다.
보기에도 고급스럽고 맛있고 먹으면 더 감탄이나오는 맛이에요!! 직원분들도 너무너무 친절하셔서 가서 먹을 때마다 항상 기분좋아져서 나오는 곳입니다.
오늘도 너무 맛있게 잘 먹었습니다 !!!
곧 또 예약해서 갈게요 ^^",이탈리아음식 ,0,0
스시코테이,4.3,"음식 참으로 맛있습니다. 음식 좋습니다.
분위기도 좋습니다. 젊은 MZ세대분들이 마이 찾으시네요.
다만 시간이 2시간 제약이라 조금 쫒기는 느낌이었는데, 주말이라 이해해야지요. 전체적으로 미들급으로 무난합니다.",스시오마카세 ,0,0
마사키,5.0,"제 생일이라서 가족들이랑 방문했어요. 저희 가족이 오마카세는 처음이라서 생소했는데, 쉐프님이 아주 친절하게 스시 먹는 법부터 각각의 재료설명 상세히 해주셔서 너무 좋았어요^^ 맛도 정말 맛있었어요. 훈연향이 나는 삼치초밥도 맛있고, 참치초밥은 정말 입안에서 사르르~ 녹았습니다! 전복도 4시간이나 쪘다고 하셨는데 정말 부드럽고 좋았고, 개인적으로 방어도 고소하고 맛있었어요! 재료 하나하나 음식 하나하나 전부 다 맛있고 좋았어요! 아! 저희가 30분이나 일찍 도착했는데도 흔쾌히 오마카세 준비해주시고 감사했어요. 덕분에 생일날 기분좋고 맛있게 잘 먹었어요. 별점이 10점이면 10점 드리고 싶어요. 감사합니다!",스시오마카세 ,2,0
